id,key,value,type 
7241096844,state,WA,addr
7241096844,street,West Van Giesen Street reet,addr
7241096844,unit,B,addr
7241096844,brand,H&R Block,regular
7241096844,name,H&R Block,regular
7241096844,office,tax_advisor,regular
7241096845,city,West Richland,addr
7241096845,housenumber,4033,addr
7241096845,postcode,99353,addr
7241096845,state,WA,addr
7241096845,street,West Van Giesen Street reet,addr
7241096845,unit,G,addr
7241096845,name,All Things Vape & Smoke,regular
7241096845,shop,e-cigarette,regular
7241096846,city,West Richland,addr
7241096846,housenumber,4034,addr
7241096846,postcode,99353,addr
7241096846,state,WA,addr
7241096846,street,West Van Giesen Street reet,addr
7241096846,unit,D,addr
7241096846,brand,State Farm,regular
7241096846,name,State Farm,regular
7241096846,office,insurance,regular
7241096847,city,West Richland,addr
7241096847,housenumber,4033,addr
7241096847,postcode,99353,addr
7241096847,state,WA,addr
7241096847,street,West Van Giesen Street reet,addr
7241096847,unit,A,addr
7241096847,amenity,fast_food,regular
7241096847,brand,Subway,regular
7241096847,cuisine,sandwich,regular
7241096847,name,Subway,regular
7241096847,takeaway,yes,regular
7241096848,city,West Richland,addr
7241096848,housenumber,4096,addr
7241096848,postcode,99353,addr
7241096848,state,WA,addr
7241096848,street,West Van Giesen Street reet,addr
7241096848,unit,F,addr
7241096848,name,Perfect Image Photo,regular
7241096848,shop,photo,regular
7241096849,amenity,fast_food,regular
7241096849,cuisine,chicken,regular
7241096849,name,Chicken Shack,regular
7241096849,opening_hours,Mo-Sa 10:00-21:00; Su 10:00-20:00,regular
7241096849,outdoor_seating,yes,regular
7241096849,smoking,no,regular
7241096849,takeaway,yes,regular
7241096849,toilets,yes,regular
7241096851,city,West Richland,addr
7241096851,housenumber,4096,addr
7241096851,postcode,99353,addr
7241096851,state,WA,addr
7241096851,street,West Van Giesen Street reet,addr
7241096851,unit,C,addr
7241096851,name,Talos Tactical,regular
7241096851,shop,weapons,regular
7241096852,city,West Richland,addr
7241096852,housenumber,4033,addr
7241096852,postcode,99353,addr
7241096852,state,WA,addr
7241096852,street,West Van Giesen Street reet,addr
7241096852,unit,C,addr
7241096852,craft,caterer,regular
7241096852,name,Tip Pit BBQ Catering,regular
7241096853,city,West Richland,addr
7241096853,housenumber,4033,addr
7241096853,postcode,99353,addr
7241096853,state,WA,addr
7241096853,street,West Van Giesen Street reet,addr
7241096853,unit,H,addr
7241096853,name,Baum's House of Chocolate,regular
7241096853,shop,chocolate,regular
7242902587,amenity,fast_food,regular
7242902587,brand,Wingstop,regular
7242902587,wikidata,Q8025339,brand
7242902587,wikipedia,en:Wingstop,brand
7242902587,cuisine,wings,regular
7242902587,name,Wingstop,regular
7242902587,takeaway,yes,regular
7242902588,shop,hairdresser,regular
7242902589,amenity,fast_food,regular
7242902589,brand,Papa John's,regular
7242902589,wikidata,Q2759586,brand
7242902589,wikipedia,en:Papa John's Pizza,brand
7242902589,cuisine,pizza,regular
7242902589,name,Papa John's,regular
7242902589,takeaway,yes,regular
7242902590,beauty,nails;spa,regular
7242902590,shop,beauty,regular
7243292894,railway,switch,regular
7245899975,highway,crossing,regular
7245899990,highway,crossing,regular
7245900058,highway,crossing,regular
7245900059,highway,crossing,regular
7245900060,highway,crossing,regular
7246264073,highway,crossing,regular
7246264076,highway,crossing,regular
7246264079,crossing,unmarked,regular
7246264079,highway,crossing,regular
7246355000,highway,crossing,regular
7246355001,highway,crossing,regular
7246355005,highway,crossing,regular
7246355008,highway,crossing,regular
7246355011,highway,crossing,regular
7246697891,traffic_calming,bump,regular
7246697894,crossing,zebra,regular
7246697894,highway,crossing,regular
7246697894,traffic_calming,table,regular
7246697904,highway,turning_circle,regular
7246697908,highway,turning_loop,regular
7246697910,traffic_calming,bump,regular
7246697924,traffic_calming,bump,regular
7246697932,crossing,zebra,regular
7246697932,highway,crossing,regular
7246697933,crossing,zebra,regular
7246697933,highway,crossing,regular
7246701116,barrier,gate,regular
7248606820,power,pole,regular
7248606821,power,pole,regular
7248606822,power,pole,regular
7248606823,power,pole,regular
7248606824,power,pole,regular
7248606825,power,pole,regular
7248606826,power,pole,regular
7248606827,power,pole,regular
7248606828,power,pole,regular
7248606829,power,pole,regular
7248606830,power,pole,regular
7248606831,power,pole,regular
7248606832,power,pole,regular
7248606833,power,pole,regular
7248606834,power,pole,regular
7248606835,power,pole,regular
7248606836,power,pole,regular
7248606837,power,pole,regular
7248606838,power,pole,regular
7248606839,power,pole,regular
7248606840,power,pole,regular
7248606841,power,pole,regular
7248606842,power,pole,regular
7248606843,power,pole,regular
7248606844,power,pole,regular
7248606845,power,pole,regular
7248606846,power,pole,regular
7248606847,power,pole,regular
7248606848,power,pole,regular
7248606849,power,pole,regular
7248606850,power,pole,regular
7248606851,power,pole,regular
7248606852,power,pole,regular
7248606853,power,pole,regular
7248606854,power,pole,regular
7248606855,power,pole,regular
7248606856,power,pole,regular
7248606857,power,pole,regular
7248606858,power,pole,regular
7248606859,power,pole,regular
7248606860,power,pole,regular
7248606861,power,pole,regular
7248606862,power,pole,regular
7248606863,power,pole,regular
7248606864,power,pole,regular
7248606865,power,pole,regular
7248606866,power,pole,regular
7248606867,power,pole,regular
7248606868,power,pole,regular
7248606869,power,pole,regular
7248606870,power,pole,regular
7248606871,power,pole,regular
7248606872,power,pole,regular
7248606873,power,pole,regular
7248606874,power,pole,regular
7248606875,power,pole,regular
7248606876,power,pole,regular
7248606877,power,pole,regular
7248606878,power,pole,regular
7248606879,power,pole,regular
7248606880,power,pole,regular
7248606881,power,pole,regular
7248606882,power,pole,regular
7248606883,power,pole,regular
7248606884,power,pole,regular
7248633080,power,transformer,regular
7248633081,power,transformer,regular
7248633082,power,pole,regular
7248633083,power,pole,regular
7248633084,power,pole,regular
7248635826,barrier,kerb,regular
7248635826,kerb,flush,regular
7248635826,tactile_paving,yes,regular
7248635828,barrier,kerb,regular
7248635828,kerb,flush,regular
7248635828,tactile_paving,yes,regular
7248635829,barrier,kerb,regular
7248635829,kerb,flush,regular
7248635829,tactile_paving,yes,regular
7248635830,crossing,unmarked,regular
7248635830,highway,crossing,regular
7248635831,barrier,kerb,regular
7248635831,kerb,flush,regular
7248635831,tactile_paving,yes,regular
7248635832,crossing,marked,regular
7248635832,highway,crossing,regular
7248635835,barrier,kerb,regular
7248635835,kerb,flush,regular
7248635835,tactile_paving,yes,regular
7248635836,barrier,kerb,regular
7248635836,kerb,flush,regular
7248635836,tactile_paving,yes,regular
7248635837,crossing,marked,regular
7248635837,highway,crossing,regular
7248635843,barrier,kerb,regular
7248635843,kerb,flush,regular
7248635843,tactile_paving,yes,regular
7248635844,barrier,kerb,regular
7248635844,kerb,flush,regular
7248635844,tactile_paving,yes,regular
7248635845,crossing,unmarked,regular
7248635845,highway,crossing,regular
7248635858,highway,crossing,regular
7248635863,crossing,marked,regular
7248635863,highway,crossing,regular
7248635866,crossing,marked,regular
7248635866,highway,crossing,regular
7248644918,crossing,marked,regular
7248644918,highway,crossing,regular
7248644924,highway,crossing,regular
7248644939,highway,crossing,regular
7248657685,power,pole,regular
7248657686,power,pole,regular
7248657687,power,pole,regular
7248657688,power,pole,regular
7248664464,crossing,marked,regular
7248664464,highway,crossing,regular
7248664465,crossing,marked,regular
7248664465,highway,crossing,regular
7248664477,crossing,marked,regular
7248664477,highway,crossing,regular
7248664480,crossing,marked,regular
7248664480,highway,crossing,regular
7248671442,crossing,unmarked,regular
7248671442,highway,crossing,regular
7248671445,crossing,unmarked,regular
7248671445,highway,crossing,regular
7248671448,crossing,unmarked,regular
7248671448,highway,crossing,regular
7248671449,crossing,unmarked,regular
7248671449,highway,crossing,regular
7248671452,crossing,unmarked,regular
7248671452,highway,crossing,regular
7248671455,crossing,marked,regular
7248671455,highway,crossing,regular
7248671457,crossing,marked,regular
7248671457,highway,crossing,regular
7248671458,highway,crossing,regular
7248671459,crossing,unmarked,regular
7248671459,highway,crossing,regular
7248671462,crossing,unmarked,regular
7248671462,highway,crossing,regular
7248671464,crossing,marked,regular
7248671464,highway,crossing,regular
7248671465,crossing,unmarked,regular
7248671465,highway,crossing,regular
7248671468,crossing,marked,regular
7248671468,highway,crossing,regular
7248671471,crossing,marked,regular
7248671471,highway,crossing,regular
7248671474,crossing,unmarked,regular
7248671474,highway,crossing,regular
7248671479,crossing,marked,regular
7248671479,highway,crossing,regular
7248671482,crossing,marked,regular
7248671482,highway,crossing,regular
7248679185,power,pole,regular
7248679186,power,pole,regular
7248679187,power,pole,regular
7248679188,power,pole,regular
7248679189,power,pole,regular
7248679190,power,pole,regular
7248679191,power,pole,regular
7248679192,power,pole,regular
7248679193,power,pole,regular
7248679194,power,pole,regular
7248679195,power,pole,regular
7248679196,power,pole,regular
7248679197,power,pole,regular
7248679198,power,pole,regular
7248679199,power,pole,regular
7248679200,power,pole,regular
7248679201,power,pole,regular
7248679202,power,pole,regular
7248679203,power,pole,regular
7248679204,power,pole,regular
7248679205,power,pole,regular
7248679206,power,pole,regular
7248679207,power,pole,regular
7248679208,power,pole,regular
7248711285,crossing,marked,regular
7248711285,highway,crossing,regular
7248711286,highway,crossing,regular
7248711288,highway,crossing,regular
7248711290,crossing,marked,regular
7248711290,highway,crossing,regular
7248711292,crossing,marked,regular
7248711292,highway,crossing,regular
7248711295,highway,crossing,regular
7248711301,crossing,unmarked,regular
7248711301,highway,crossing,regular
7248711304,crossing,unmarked,regular
7248711304,highway,crossing,regular
7248711307,crossing,unmarked,regular
7248711307,highway,crossing,regular
7248711312,highway,crossing,regular
7248711314,crossing,unmarked,regular
7248711314,highway,crossing,regular
7248711315,highway,crossing,regular
7248711328,crossing,marked,regular
7248711328,highway,crossing,regular
7248711338,crossing,marked,regular
7248711338,highway,crossing,regular
7248711341,crossing,marked,regular
7248711341,highway,crossing,regular
7248711344,crossing,marked,regular
7248711344,highway,crossing,regular
7248711345,crossing,marked,regular
7248711345,highway,crossing,regular
7248711346,crossing,marked,regular
7248711346,highway,crossing,regular
